O*NET-SOC Code	Element ID	Element Name	Scale ID	Data Value	Date	Domain Source
29-1211.00	1.B.1.f	Conventional	OI	3.69	02/2026	Machine Learning/Expert
29-1211.00	1.B.1.g	First Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
29-1211.00	1.B.1.h	Second Interest High-Point	IH	4.00	02/2026	Machine Learning/Expert
29-1211.00	1.B.1.i	Third Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
29-1212.00	1.B.1.a	Realistic	OI	4.96	02/2026	Machine Learning/Expert
29-1212.00	1.B.1.b	Investigative	OI	6.87	02/2026	Machine Learning/Expert
29-1212.00	1.B.1.c	Artistic	OI	1.15	02/2026	Machine Learning/Expert
29-1212.00	1.B.1.d	Social	OI	4.73	02/2026	Machine Learning/Expert
29-1212.00	1.B.1.e	Enterprising	OI	2.28	02/2026	Machine Learning/Expert
29-1212.00	1.B.1.f	Conventional	OI	4.00	02/2026	Machine Learning/Expert
29-1212.00	1.B.1.g	First Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
29-1212.00	1.B.1.h	Second Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
29-1212.00	1.B.1.i	Third Interest High-Point	IH	4.00	02/2026	Machine Learning/Expert
29-1213.00	1.B.1.a	Realistic	OI	4.81	02/2026	Machine Learning/Expert
29-1213.00	1.B.1.b	Investigative	OI	6.44	02/2026	Machine Learning/Expert
29-1213.00	1.B.1.c	Artistic	OI	1.87	02/2026	Machine Learning/Expert
29-1213.00	1.B.1.d	Social	OI	4.65	02/2026	Machine Learning/Expert
29-1213.00	1.B.1.e	Enterprising	OI	1.77	02/2026	Machine Learning/Expert
29-1213.00	1.B.1.f	Conventional	OI	3.83	02/2026	Machine Learning/Expert
29-1213.00	1.B.1.g	First Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
29-1213.00	1.B.1.h	Second Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
29-1213.00	1.B.1.i	Third Interest High-Point	IH	4.00	02/2026	Machine Learning/Expert
29-1214.00	1.B.1.a	Realistic	OI	4.15	02/2026	Machine Learning/Expert
29-1214.00	1.B.1.b	Investigative	OI	5.64	02/2026	Machine Learning/Expert
29-1214.00	1.B.1.c	Artistic	OI	1.00	02/2026	Machine Learning/Expert
29-1214.00	1.B.1.d	Social	OI	5.60	02/2026	Machine Learning/Expert
29-1214.00	1.B.1.e	Enterprising	OI	2.68	02/2026	Machine Learning/Expert
29-1214.00	1.B.1.f	Conventional	OI	4.22	02/2026	Machine Learning/Expert
29-1214.00	1.B.1.g	First Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
29-1214.00	1.B.1.h	Second Interest High-Point	IH	4.00	02/2026	Machine Learning/Expert
29-1214.00	1.B.1.i	Third Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
29-1215.00	1.B.1.a	Realistic	OI	3.75	02/2026	Machine Learning/Expert
29-1215.00	1.B.1.b	Investigative	OI	6.08	02/2026	Machine Learning/Expert
29-1215.00	1.B.1.c	Artistic	OI	1.45	02/2026	Machine Learning/Expert
29-1215.00	1.B.1.d	Social	OI	6.21	02/2026	Machine Learning/Expert
29-1215.00	1.B.1.e	Enterprising	OI	2.34	02/2026	Machine Learning/Expert
29-1215.00	1.B.1.f	Conventional	OI	3.95	02/2026	Machine Learning/Expert
29-1215.00	1.B.1.g	First Interest High-Point	IH	4.00	02/2026	Machine Learning/Expert
29-1215.00	1.B.1.h	Second Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
29-1215.00	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
29-1216.00	1.B.1.a	Realistic	OI	4.43	02/2026	Machine Learning/Expert
29-1216.00	1.B.1.b	Investigative	OI	6.81	02/2026	Machine Learning/Expert
29-1216.00	1.B.1.c	Artistic	OI	1.44	02/2026	Machine Learning/Expert
29-1216.00	1.B.1.d	Social	OI	6.08	02/2026	Machine Learning/Expert
29-1216.00	1.B.1.e	Enterprising	OI	2.10	02/2026	Machine Learning/Expert
29-1216.00	1.B.1.f	Conventional	OI	3.63	02/2026	Machine Learning/Expert
29-1216.00	1.B.1.g	First Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
29-1216.00	1.B.1.h	Second Interest High-Point	IH	4.00	02/2026	Machine Learning/Expert
29-1216.00	1.B.1.i	Third Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
29-1217.00	1.B.1.a	Realistic	OI	4.10	02/2026	Machine Learning/Expert
29-1217.00	1.B.1.b	Investigative	OI	7.00	02/2026	Machine Learning/Expert
29-1217.00	1.B.1.c	Artistic	OI	2.08	02/2026	Machine Learning/Expert
29-1217.00	1.B.1.d	Social	OI	5.02	02/2026	Machine Learning/Expert
29-1217.00	1.B.1.e	Enterprising	OI	2.39	02/2026	Machine Learning/Expert
29-1217.00	1.B.1.f	Conventional	OI	3.69	02/2026	Machine Learning/Expert
29-1217.00	1.B.1.g	First Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
29-1217.00	1.B.1.h	Second Interest High-Point	IH	4.00	02/2026	Machine Learning/Expert
29-1217.00	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
29-1218.00	1.B.1.a	Realistic	OI	4.59	02/2026	Machine Learning/Expert
29-1218.00	1.B.1.b	Investigative	OI	5.50	02/2026	Machine Learning/Expert
29-1218.00	1.B.1.c	Artistic	OI	1.45	02/2026	Machine Learning/Expert
29-1218.00	1.B.1.d	Social	OI	5.45	02/2026	Machine Learning/Expert
29-1218.00	1.B.1.e	Enterprising	OI	2.74	02/2026	Machine Learning/Expert
29-1218.00	1.B.1.f	Conventional	OI	3.72	02/2026	Machine Learning/Expert
29-1218.00	1.B.1.g	First Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
29-1218.00	1.B.1.h	Second Interest High-Point	IH	4.00	02/2026	Machine Learning/Expert
29-1218.00	1.B.1.i	Third Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
29-1221.00	1.B.1.a	Realistic	OI	3.64	02/2026	Machine Learning/Expert
29-1221.00	1.B.1.b	Investigative	OI	6.18	02/2026	Machine Learning/Expert
29-1221.00	1.B.1.c	Artistic	OI	1.88	02/2026	Machine Learning/Expert
29-1221.00	1.B.1.d	Social	OI	6.64	02/2026	Machine Learning/Expert
29-1221.00	1.B.1.e	Enterprising	OI	2.54	02/2026	Machine Learning/Expert
29-1221.00	1.B.1.f	Conventional	OI	3.58	02/2026	Machine Learning/Expert
29-1221.00	1.B.1.g	First Interest High-Point	IH	4.00	02/2026	Machine Learning/Expert
29-1221.00	1.B.1.h	Second Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
29-1221.00	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
29-1222.00	1.B.1.a	Realistic	OI	4.86	02/2026	Machine Learning/Expert
29-1222.00	1.B.1.b	Investigative	OI	7.00	02/2026	Machine Learning/Expert
29-1222.00	1.B.1.c	Artistic	OI	1.36	02/2026	Machine Learning/Expert
29-1222.00	1.B.1.d	Social	OI	3.60	02/2026	Machine Learning/Expert
29-1222.00	1.B.1.e	Enterprising	OI	1.76	02/2026	Machine Learning/Expert
29-1222.00	1.B.1.f	Conventional	OI	4.72	02/2026	Machine Learning/Expert
29-1222.00	1.B.1.g	First Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
29-1222.00	1.B.1.h	Second Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
29-1222.00	1.B.1.i	Third Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
29-1223.00	1.B.1.a	Realistic	OI	2.30	02/2026	Machine Learning/Expert
29-1223.00	1.B.1.b	Investigative	OI	6.59	02/2026	Machine Learning/Expert
29-1223.00	1.B.1.c	Artistic	OI	2.65	02/2026	Machine Learning/Expert
29-1223.00	1.B.1.d	Social	OI	5.83	02/2026	Machine Learning/Expert
29-1223.00	1.B.1.e	Enterprising	OI	1.95	02/2026	Machine Learning/Expert
29-1223.00	1.B.1.f	Conventional	OI	3.60	02/2026	Machine Learning/Expert
29-1223.00	1.B.1.g	First Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
29-1223.00	1.B.1.h	Second Interest High-Point	IH	4.00	02/2026	Machine Learning/Expert
29-1223.00	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
29-1224.00	1.B.1.a	Realistic	OI	4.89	02/2026	Machine Learning/Expert
29-1224.00	1.B.1.b	Investigative	OI	6.62	02/2026	Machine Learning/Expert
29-1224.00	1.B.1.c	Artistic	OI	1.37	02/2026	Machine Learning/Expert
29-1224.00	1.B.1.d	Social	OI	3.85	02/2026	Machine Learning/Expert
29-1224.00	1.B.1.e	Enterprising	OI	2.17	02/2026	Machine Learning/Expert
29-1224.00	1.B.1.f	Conventional	OI	4.47	02/2026	Machine Learning/Expert
29-1224.00	1.B.1.g	First Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
29-1224.00	1.B.1.h	Second Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
29-1224.00	1.B.1.i	Third Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
29-1229.01	1.B.1.a	Realistic	OI	3.84	02/2026	Machine Learning/Expert
29-1229.01	1.B.1.b	Investigative	OI	6.95	02/2026	Machine Learning/Expert
29-1229.01	1.B.1.c	Artistic	OI	1.85	02/2026	Machine Learning/Expert
29-1229.01	1.B.1.d	Social	OI	5.30	02/2026	Machine Learning/Expert
29-1229.01	1.B.1.e	Enterprising	OI	2.20	02/2026	Machine Learning/Expert
29-1229.01	1.B.1.f	Conventional	OI	3.67	02/2026	Machine Learning/Expert
29-1229.01	1.B.1.g	First Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
29-1229.01	1.B.1.h	Second Interest High-Point	IH	4.00	02/2026	Machine Learning/Expert
29-1229.01	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
29-1229.02	1.B.1.a	Realistic	OI	3.55	02/2026	Machine Learning/Expert
29-1229.02	1.B.1.b	Investigative	OI	4.58	02/2026	Machine Learning/Expert
29-1229.02	1.B.1.c	Artistic	OI	1.64	02/2026	Machine Learning/Expert
29-1229.02	1.B.1.d	Social	OI	6.27	02/2026	Machine Learning/Expert
29-1229.02	1.B.1.e	Enterprising	OI	3.14	02/2026	Machine Learning/Expert
29-1229.02	1.B.1.f	Conventional	OI	3.90	02/2026	Machine Learning/Expert
29-1229.02	1.B.1.g	First Interest High-Point	IH	4.00	02/2026	Machine Learning/Expert
29-1229.02	1.B.1.h	Second Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
29-1229.02	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
29-1229.03	1.B.1.a	Realistic	OI	4.85	02/2026	Machine Learning/Expert
29-1229.03	1.B.1.b	Investigative	OI	6.85	02/2026	Machine Learning/Expert
29-1229.03	1.B.1.c	Artistic	OI	1.31	02/2026	Machine Learning/Expert
29-1229.03	1.B.1.d	Social	OI	5.45	02/2026	Machine Learning/Expert
29-1229.03	1.B.1.e	Enterprising	OI	2.22	02/2026	Machine Learning/Expert
29-1229.03	1.B.1.f	Conventional	OI	3.43	02/2026	Machine Learning/Expert
29-1229.03	1.B.1.g	First Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
29-1229.03	1.B.1.h	Second Interest High-Point	IH	4.00	02/2026	Machine Learning/Expert
29-1229.03	1.B.1.i	Third Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
29-1229.04	1.B.1.a	Realistic	OI	4.92	02/2026	Machine Learning/Expert
29-1229.04	1.B.1.b	Investigative	OI	6.26	02/2026	Machine Learning/Expert
29-1229.04	1.B.1.c	Artistic	OI	1.87	02/2026	Machine Learning/Expert
29-1229.04	1.B.1.d	Social	OI	6.00	02/2026	Machine Learning/Expert
29-1229.04	1.B.1.e	Enterprising	OI	1.69	02/2026	Machine Learning/Expert
29-1229.04	1.B.1.f	Conventional	OI	3.00	02/2026	Machine Learning/Expert
29-1229.04	1.B.1.g	First Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
29-1229.04	1.B.1.h	Second Interest High-Point	IH	4.00	02/2026	Machine Learning/Expert
29-1229.04	1.B.1.i	Third Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
29-1229.05	1.B.1.a	Realistic	OI	3.37	02/2026	Machine Learning/Expert
29-1229.05	1.B.1.b	Investigative	OI	6.70	02/2026	Machine Learning/Expert
29-1229.05	1.B.1.c	Artistic	OI	1.88	02/2026	Machine Learning/Expert
29-1229.05	1.B.1.d	Social	OI	5.43	02/2026	Machine Learning/Expert
29-1229.05	1.B.1.e	Enterprising	OI	2.37	02/2026	Machine Learning/Expert
29-1229.05	1.B.1.f	Conventional	OI	3.39	02/2026	Machine Learning/Expert
29-1229.05	1.B.1.g	First Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
29-1229.05	1.B.1.h	Second Interest High-Point	IH	4.00	02/2026	Machine Learning/Expert
29-1229.05	1.B.1.i	Third Interest High-Point	IH	0.00	02/2026	Machine Learning/Expert
29-1229.06	1.B.1.a	Realistic	OI	5.19	02/2026	Machine Learning/Expert
29-1229.06	1.B.1.b	Investigative	OI	5.36	02/2026	Machine Learning/Expert
29-1229.06	1.B.1.c	Artistic	OI	1.20	02/2026	Machine Learning/Expert
29-1229.06	1.B.1.d	Social	OI	5.27	02/2026	Machine Learning/Expert
29-1229.06	1.B.1.e	Enterprising	OI	3.34	02/2026	Machine Learning/Expert
29-1229.06	1.B.1.f	Conventional	OI	3.52	02/2026	Machine Learning/Expert
29-1229.06	1.B.1.g	First Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
29-1229.06	1.B.1.h	Second Interest High-Point	IH	4.00	02/2026	Machine Learning/Expert
29-1229.06	1.B.1.i	Third Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
29-1241.00	1.B.1.a	Realistic	OI	4.40	02/2026	Machine Learning/Expert
29-1241.00	1.B.1.b	Investigative	OI	6.24	02/2026	Machine Learning/Expert
29-1241.00	1.B.1.c	Artistic	OI	1.70	02/2026	Machine Learning/Expert
29-1241.00	1.B.1.d	Social	OI	5.46	02/2026	Machine Learning/Expert
29-1241.00	1.B.1.e	Enterprising	OI	2.98	02/2026	Machine Learning/Expert
29-1241.00	1.B.1.f	Conventional	OI	3.72	02/2026	Machine Learning/Expert
29-1241.00	1.B.1.g	First Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
29-1241.00	1.B.1.h	Second Interest High-Point	IH	4.00	02/2026	Machine Learning/Expert
29-1241.00	1.B.1.i	Third Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
29-1242.00	1.B.1.a	Realistic	OI	5.08	02/2026	Machine Learning/Expert
29-1242.00	1.B.1.b	Investigative	OI	6.50	02/2026	Machine Learning/Expert
29-1242.00	1.B.1.c	Artistic	OI	1.48	02/2026	Machine Learning/Expert
29-1242.00	1.B.1.d	Social	OI	4.82	02/2026	Machine Learning/Expert
29-1242.00	1.B.1.e	Enterprising	OI	2.36	02/2026	Machine Learning/Expert
29-1242.00	1.B.1.f	Conventional	OI	3.91	02/2026	Machine Learning/Expert
29-1242.00	1.B.1.g	First Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
29-1242.00	1.B.1.h	Second Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
29-1242.00	1.B.1.i	Third Interest High-Point	IH	4.00	02/2026	Machine Learning/Expert
29-1243.00	1.B.1.a	Realistic	OI	4.95	02/2026	Machine Learning/Expert
29-1243.00	1.B.1.b	Investigative	OI	6.52	02/2026	Machine Learning/Expert
29-1243.00	1.B.1.c	Artistic	OI	1.55	02/2026	Machine Learning/Expert
29-1243.00	1.B.1.d	Social	OI	4.99	02/2026	Machine Learning/Expert
29-1243.00	1.B.1.e	Enterprising	OI	2.43	02/2026	Machine Learning/Expert
29-1243.00	1.B.1.f	Conventional	OI	3.91	02/2026	Machine Learning/Expert
29-1243.00	1.B.1.g	First Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
29-1243.00	1.B.1.h	Second Interest High-Point	IH	4.00	02/2026	Machine Learning/Expert
29-1243.00	1.B.1.i	Third Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
29-1291.00	1.B.1.a	Realistic	OI	4.80	02/2026	Machine Learning/Expert
29-1291.00	1.B.1.b	Investigative	OI	5.49	02/2026	Machine Learning/Expert
29-1291.00	1.B.1.c	Artistic	OI	2.08	02/2026	Machine Learning/Expert
29-1291.00	1.B.1.d	Social	OI	5.65	02/2026	Machine Learning/Expert
29-1291.00	1.B.1.e	Enterprising	OI	1.60	02/2026	Machine Learning/Expert
29-1291.00	1.B.1.f	Conventional	OI	3.06	02/2026	Machine Learning/Expert
29-1291.00	1.B.1.g	First Interest High-Point	IH	4.00	02/2026	Machine Learning/Expert
29-1291.00	1.B.1.h	Second Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
29-1291.00	1.B.1.i	Third Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
29-1292.00	1.B.1.a	Realistic	OI	5.27	02/2026	Machine Learning/Expert
29-1292.00	1.B.1.b	Investigative	OI	4.52	02/2026	Machine Learning/Expert
29-1292.00	1.B.1.c	Artistic	OI	1.12	02/2026	Machine Learning/Expert
29-1292.00	1.B.1.d	Social	OI	5.35	02/2026	Machine Learning/Expert
29-1292.00	1.B.1.e	Enterprising	OI	1.73	02/2026	Machine Learning/Expert
29-1292.00	1.B.1.f	Conventional	OI	4.31	02/2026	Machine Learning/Expert
29-1292.00	1.B.1.g	First Interest High-Point	IH	4.00	02/2026	Machine Learning/Expert
29-1292.00	1.B.1.h	Second Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
29-1292.00	1.B.1.i	Third Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
29-1299.01	1.B.1.a	Realistic	OI	4.53	02/2026	Machine Learning/Expert
29-1299.01	1.B.1.b	Investigative	OI	5.89	02/2026	Machine Learning/Expert
29-1299.01	1.B.1.c	Artistic	OI	1.81	02/2026	Machine Learning/Expert
29-1299.01	1.B.1.d	Social	OI	5.73	02/2026	Machine Learning/Expert
29-1299.01	1.B.1.e	Enterprising	OI	1.98	02/2026	Machine Learning/Expert
29-1299.01	1.B.1.f	Conventional	OI	3.25	02/2026	Machine Learning/Expert
29-1299.01	1.B.1.g	First Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
29-1299.01	1.B.1.h	Second Interest High-Point	IH	4.00	02/2026	Machine Learning/Expert
29-1299.01	1.B.1.i	Third Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
29-1299.02	1.B.1.a	Realistic	OI	4.88	02/2026	Machine Learning/Expert
29-1299.02	1.B.1.b	Investigative	OI	5.74	02/2026	Machine Learning/Expert
29-1299.02	1.B.1.c	Artistic	OI	1.88	02/2026	Machine Learning/Expert
29-1299.02	1.B.1.d	Social	OI	4.77	02/2026	Machine Learning/Expert
29-1299.02	1.B.1.e	Enterprising	OI	1.47	02/2026	Machine Learning/Expert
29-1299.02	1.B.1.f	Conventional	OI	3.82	02/2026	Machine Learning/Expert
29-1299.02	1.B.1.g	First Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
29-1299.02	1.B.1.h	Second Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
29-1299.02	1.B.1.i	Third Interest High-Point	IH	4.00	02/2026	Machine Learning/Expert
29-2011.00	1.B.1.a	Realistic	OI	5.81	02/2026	Machine Learning/Expert
29-2011.00	1.B.1.b	Investigative	OI	6.15	02/2026	Machine Learning/Expert
29-2011.00	1.B.1.c	Artistic	OI	1.13	02/2026	Machine Learning/Expert
29-2011.00	1.B.1.d	Social	OI	2.77	02/2026	Machine Learning/Expert
29-2011.00	1.B.1.e	Enterprising	OI	1.51	02/2026	Machine Learning/Expert
29-2011.00	1.B.1.f	Conventional	OI	4.99	02/2026	Machine Learning/Expert
29-2011.00	1.B.1.g	First Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
29-2011.00	1.B.1.h	Second Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
29-2011.00	1.B.1.i	Third Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
29-2011.01	1.B.1.a	Realistic	OI	5.32	02/2026	Machine Learning/Expert
29-2011.01	1.B.1.b	Investigative	OI	5.91	02/2026	Machine Learning/Expert
29-2011.01	1.B.1.c	Artistic	OI	1.48	02/2026	Machine Learning/Expert
29-2011.01	1.B.1.d	Social	OI	1.93	02/2026	Machine Learning/Expert
29-2011.01	1.B.1.e	Enterprising	OI	1.56	02/2026	Machine Learning/Expert
29-2011.01	1.B.1.f	Conventional	OI	5.02	02/2026	Machine Learning/Expert
29-2011.01	1.B.1.g	First Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
29-2011.01	1.B.1.h	Second Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
29-2011.01	1.B.1.i	Third Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
29-2011.02	1.B.1.a	Realistic	OI	5.92	02/2026	Machine Learning/Expert
29-2011.02	1.B.1.b	Investigative	OI	6.06	02/2026	Machine Learning/Expert
29-2011.02	1.B.1.c	Artistic	OI	1.10	02/2026	Machine Learning/Expert
29-2011.02	1.B.1.d	Social	OI	2.41	02/2026	Machine Learning/Expert
29-2011.02	1.B.1.e	Enterprising	OI	1.84	02/2026	Machine Learning/Expert
29-2011.02	1.B.1.f	Conventional	OI	4.89	02/2026	Machine Learning/Expert
29-2011.02	1.B.1.g	First Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
29-2011.02	1.B.1.h	Second Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
29-2011.02	1.B.1.i	Third Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
29-2011.04	1.B.1.a	Realistic	OI	5.72	02/2026	Machine Learning/Expert
29-2011.04	1.B.1.b	Investigative	OI	6.56	02/2026	Machine Learning/Expert
29-2011.04	1.B.1.c	Artistic	OI	1.31	02/2026	Machine Learning/Expert
29-2011.04	1.B.1.d	Social	OI	2.89	02/2026	Machine Learning/Expert
29-2011.04	1.B.1.e	Enterprising	OI	1.05	02/2026	Machine Learning/Expert
29-2011.04	1.B.1.f	Conventional	OI	5.16	02/2026	Machine Learning/Expert
29-2011.04	1.B.1.g	First Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
29-2011.04	1.B.1.h	Second Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
29-2011.04	1.B.1.i	Third Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
29-2012.00	1.B.1.a	Realistic	OI	6.01	02/2026	Machine Learning/Expert
29-2012.00	1.B.1.b	Investigative	OI	5.89	02/2026	Machine Learning/Expert
29-2012.00	1.B.1.c	Artistic	OI	1.00	02/2026	Machine Learning/Expert
29-2012.00	1.B.1.d	Social	OI	2.88	02/2026	Machine Learning/Expert
29-2012.00	1.B.1.e	Enterprising	OI	1.00	02/2026	Machine Learning/Expert
29-2012.00	1.B.1.f	Conventional	OI	4.85	02/2026	Machine Learning/Expert
29-2012.00	1.B.1.g	First Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
29-2012.00	1.B.1.h	Second Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
29-2012.00	1.B.1.i	Third Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
29-2012.01	1.B.1.a	Realistic	OI	6.29	02/2026	Machine Learning/Expert
29-2012.01	1.B.1.b	Investigative	OI	5.37	02/2026	Machine Learning/Expert
29-2012.01	1.B.1.c	Artistic	OI	1.26	02/2026	Machine Learning/Expert
29-2012.01	1.B.1.d	Social	OI	2.12	02/2026	Machine Learning/Expert
29-2012.01	1.B.1.e	Enterprising	OI	1.00	02/2026	Machine Learning/Expert
29-2012.01	1.B.1.f	Conventional	OI	5.03	02/2026	Machine Learning/Expert
29-2012.01	1.B.1.g	First Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
29-2012.01	1.B.1.h	Second Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
29-2012.01	1.B.1.i	Third Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
29-2031.00	1.B.1.a	Realistic	OI	5.61	02/2026	Machine Learning/Expert
29-2031.00	1.B.1.b	Investigative	OI	5.31	02/2026	Machine Learning/Expert
29-2031.00	1.B.1.c	Artistic	OI	1.00	02/2026	Machine Learning/Expert
29-2031.00	1.B.1.d	Social	OI	4.25	02/2026	Machine Learning/Expert
29-2031.00	1.B.1.e	Enterprising	OI	1.30	02/2026	Machine Learning/Expert
29-2031.00	1.B.1.f	Conventional	OI	4.70	02/2026	Machine Learning/Expert
29-2031.00	1.B.1.g	First Interest High-Point	IH	1.00	02/2026	Machine Learning/Expert
29-2031.00	1.B.1.h	Second Interest High-Point	IH	2.00	02/2026	Machine Learning/Expert
29-2031.00	1.B.1.i	Third Interest High-Point	IH	6.00	02/2026	Machine Learning/Expert
29-2032.00	1.B.1.a	Realistic	OI	5.87	02/2026	Machine Learning/Expert
29-2032.00	1.B.1.b	Investigative	OI	4.75	02/2026	Machine Learning/Expert
