"Area","AreaName","StateAb","State","CountyTownName"
"3800006","West North Dakota nonmetropolitan area","ND","North Dakota","Pierce County"
"3800006","West North Dakota nonmetropolitan area","ND","North Dakota","Sheridan County"
"3800006","West North Dakota nonmetropolitan area","ND","North Dakota","Sioux County"
"3800006","West North Dakota nonmetropolitan area","ND","North Dakota","Slope County"
"3800006","West North Dakota nonmetropolitan area","ND","North Dakota","Stark County"
"3800006","West North Dakota nonmetropolitan area","ND","North Dakota","Williams County"
"3800007","East North Dakota nonmetropolitan area","ND","North Dakota","Barnes County"
"3800007","East North Dakota nonmetropolitan area","ND","North Dakota","Benson County"
"3800007","East North Dakota nonmetropolitan area","ND","North Dakota","Cavalier County"
"3800007","East North Dakota nonmetropolitan area","ND","North Dakota","Dickey County"
"3800007","East North Dakota nonmetropolitan area","ND","North Dakota","Eddy County"
"3800007","East North Dakota nonmetropolitan area","ND","North Dakota","Foster County"
"3800007","East North Dakota nonmetropolitan area","ND","North Dakota","Griggs County"
"3800007","East North Dakota nonmetropolitan area","ND","North Dakota","LaMoure County"
"3800007","East North Dakota nonmetropolitan area","ND","North Dakota","Logan County"
"3800007","East North Dakota nonmetropolitan area","ND","North Dakota","McIntosh County"
"3800007","East North Dakota nonmetropolitan area","ND","North Dakota","Nelson County"
"3800007","East North Dakota nonmetropolitan area","ND","North Dakota","Pembina County"
"3800007","East North Dakota nonmetropolitan area","ND","North Dakota","Ramsey County"
"3800007","East North Dakota nonmetropolitan area","ND","North Dakota","Ransom County"
"3800007","East North Dakota nonmetropolitan area","ND","North Dakota","Richland County"
"3800007","East North Dakota nonmetropolitan area","ND","North Dakota","Rolette County"
"3800007","East North Dakota nonmetropolitan area","ND","North Dakota","Sargent County"
"3800007","East North Dakota nonmetropolitan area","ND","North Dakota","Steele County"
"3800007","East North Dakota nonmetropolitan area","ND","North Dakota","Stutsman County"
"3800007","East North Dakota nonmetropolitan area","ND","North Dakota","Towner County"
"3800007","East North Dakota nonmetropolitan area","ND","North Dakota","Traill County"
"3800007","East North Dakota nonmetropolitan area","ND","North Dakota","Walsh County"
"3800007","East North Dakota nonmetropolitan area","ND","North Dakota","Wells County"
"38060","Phoenix-Mesa-Chandler, AZ","AZ","Arizona","Maricopa County"
"38060","Phoenix-Mesa-Chandler, AZ","AZ","Arizona","Pinal County"
"38240","Pinehurst-Southern Pines, NC","NC","North Carolina","Moore County"
"38300","Pittsburgh, PA","PA","Pennsylvania","Allegheny County"
"38300","Pittsburgh, PA","PA","Pennsylvania","Armstrong County"
"38300","Pittsburgh, PA","PA","Pennsylvania","Beaver County"
"38300","Pittsburgh, PA","PA","Pennsylvania","Butler County"
"38300","Pittsburgh, PA","PA","Pennsylvania","Fayette County"
"38300","Pittsburgh, PA","PA","Pennsylvania","Lawrence County"
"38300","Pittsburgh, PA","PA","Pennsylvania","Washington County"
"38300","Pittsburgh, PA","PA","Pennsylvania","Westmoreland County"
"38340","Pittsfield, MA","MA","Massachusetts","Berkshire County"
"38540","Pocatello, ID","ID","Idaho","Bannock County"
"38660","Ponce, PR","PR","Puerto Rico","Guayanilla Municipio"
"38660","Ponce, PR","PR","Puerto Rico","Juana Diaz Municipio"
"38660","Ponce, PR","PR","Puerto Rico","Penuelas Municipio"
"38660","Ponce, PR","PR","Puerto Rico","Ponce Municipio"
"38660","Ponce, PR","PR","Puerto Rico","Villalba Municipio"
"38660","Ponce, PR","PR","Puerto Rico","Yauco Municipio"
"38860","Portland-South Portland, ME","ME","Maine","Cumberland County"
"38860","Portland-South Portland, ME","ME","Maine","Sagadahoc County"
"38860","Portland-South Portland, ME","ME","Maine","York County"
"38900","Portland-Vancouver-Hillsboro, OR-WA","OR","Oregon","Clackamas County"
"38900","Portland-Vancouver-Hillsboro, OR-WA","OR","Oregon","Columbia County"
"38900","Portland-Vancouver-Hillsboro, OR-WA","OR","Oregon","Multnomah County"
"38900","Portland-Vancouver-Hillsboro, OR-WA","OR","Oregon","Washington County"
"38900","Portland-Vancouver-Hillsboro, OR-WA","OR","Oregon","Yamhill County"
"38900","Portland-Vancouver-Hillsboro, OR-WA","WA","Washington","Clark County"
"38900","Portland-Vancouver-Hillsboro, OR-WA","WA","Washington","Skamania County"
"38940","Port St. Lucie, FL","FL","Florida","Martin County"
"38940","Port St. Lucie, FL","FL","Florida","St. Lucie County"
"3900001","West Northwestern Ohio nonmetropolitan area","OH","Ohio","Auglaize County"
"3900001","West Northwestern Ohio nonmetropolitan area","OH","Ohio","Champaign County"
"3900001","West Northwestern Ohio nonmetropolitan area","OH","Ohio","Darke County"
"3900001","West Northwestern Ohio nonmetropolitan area","OH","Ohio","Defiance County"
"3900001","West Northwestern Ohio nonmetropolitan area","OH","Ohio","Hancock County"
"3900001","West Northwestern Ohio nonmetropolitan area","OH","Ohio","Hardin County"
"3900001","West Northwestern Ohio nonmetropolitan area","OH","Ohio","Henry County"
"3900001","West Northwestern Ohio nonmetropolitan area","OH","Ohio","Logan County"
"3900001","West Northwestern Ohio nonmetropolitan area","OH","Ohio","Mercer County"
"3900001","West Northwestern Ohio nonmetropolitan area","OH","Ohio","Paulding County"
"3900001","West Northwestern Ohio nonmetropolitan area","OH","Ohio","Preble County"
"3900001","West Northwestern Ohio nonmetropolitan area","OH","Ohio","Putnam County"
"3900001","West Northwestern Ohio nonmetropolitan area","OH","Ohio","Shelby County"
"3900001","West Northwestern Ohio nonmetropolitan area","OH","Ohio","Van Wert County"
"3900001","West Northwestern Ohio nonmetropolitan area","OH","Ohio","Williams County"
"3900002","North Northeastern Ohio nonmetropolitan area (noncontiguous)","OH","Ohio","Ashland County"
"3900002","North Northeastern Ohio nonmetropolitan area (noncontiguous)","OH","Ohio","Columbiana County"
"3900002","North Northeastern Ohio nonmetropolitan area (noncontiguous)","OH","Ohio","Crawford County"
"3900002","North Northeastern Ohio nonmetropolitan area (noncontiguous)","OH","Ohio","Holmes County"
"3900002","North Northeastern Ohio nonmetropolitan area (noncontiguous)","OH","Ohio","Huron County"
"3900002","North Northeastern Ohio nonmetropolitan area (noncontiguous)","OH","Ohio","Knox County"
"3900002","North Northeastern Ohio nonmetropolitan area (noncontiguous)","OH","Ohio","Marion County"
"3900002","North Northeastern Ohio nonmetropolitan area (noncontiguous)","OH","Ohio","Sandusky County"
"3900002","North Northeastern Ohio nonmetropolitan area (noncontiguous)","OH","Ohio","Seneca County"
"3900002","North Northeastern Ohio nonmetropolitan area (noncontiguous)","OH","Ohio","Wayne County"
"3900002","North Northeastern Ohio nonmetropolitan area (noncontiguous)","OH","Ohio","Wyandot County"
"3900003","Eastern Ohio nonmetropolitan area","OH","Ohio","Coshocton County"
"3900003","Eastern Ohio nonmetropolitan area","OH","Ohio","Guernsey County"
"3900003","Eastern Ohio nonmetropolitan area","OH","Ohio","Harrison County"
"3900003","Eastern Ohio nonmetropolitan area","OH","Ohio","Monroe County"
"3900003","Eastern Ohio nonmetropolitan area","OH","Ohio","Morgan County"
"3900003","Eastern Ohio nonmetropolitan area","OH","Ohio","Muskingum County"
"3900003","Eastern Ohio nonmetropolitan area","OH","Ohio","Noble County"
"3900003","Eastern Ohio nonmetropolitan area","OH","Ohio","Tuscarawas County"
"3900003","Eastern Ohio nonmetropolitan area","OH","Ohio","Washington County"
"3900004","Southern Ohio nonmetropolitan area","OH","Ohio","Adams County"
"3900004","Southern Ohio nonmetropolitan area","OH","Ohio","Athens County"
"3900004","Southern Ohio nonmetropolitan area","OH","Ohio","Clinton County"
"3900004","Southern Ohio nonmetropolitan area","OH","Ohio","Fayette County"
"3900004","Southern Ohio nonmetropolitan area","OH","Ohio","Gallia County"
"3900004","Southern Ohio nonmetropolitan area","OH","Ohio","Highland County"
"3900004","Southern Ohio nonmetropolitan area","OH","Ohio","Jackson County"
"3900004","Southern Ohio nonmetropolitan area","OH","Ohio","Meigs County"
"3900004","Southern Ohio nonmetropolitan area","OH","Ohio","Pike County"
"3900004","Southern Ohio nonmetropolitan area","OH","Ohio","Ross County"
"3900004","Southern Ohio nonmetropolitan area","OH","Ohio","Scioto County"
"3900004","Southern Ohio nonmetropolitan area","OH","Ohio","Vinton County"
"39150","Prescott Valley-Prescott, AZ","AZ","Arizona","Yavapai County"
"39300","Providence-Warwick, RI-MA","MA","Massachusetts","Bristol County"
"39300","Providence-Warwick, RI-MA","RI","Rhode Island","Bristol County"
"39300","Providence-Warwick, RI-MA","RI","Rhode Island","Kent County"
"39300","Providence-Warwick, RI-MA","RI","Rhode Island","Newport County"
"39300","Providence-Warwick, RI-MA","RI","Rhode Island","Providence County"
"39300","Providence-Warwick, RI-MA","RI","Rhode Island","Washington County"
"39340","Provo-Orem-Lehi, UT","UT","Utah","Juab County"
"39340","Provo-Orem-Lehi, UT","UT","Utah","Utah County"
"39380","Pueblo, CO","CO","Colorado","Pueblo County"
"39460","Punta Gorda, FL","FL","Florida","Charlotte County"
"39540","Racine-Mount Pleasant, WI","WI","Wisconsin","Racine County"
"39580","Raleigh-Cary, NC","NC","North Carolina","Franklin County"
"39580","Raleigh-Cary, NC","NC","North Carolina","Johnston County"
"39580","Raleigh-Cary, NC","NC","North Carolina","Wake County"
"39660","Rapid City, SD","SD","South Dakota","Custer County"
"39660","Rapid City, SD","SD","South Dakota","Meade County"
"39660","Rapid City, SD","SD","South Dakota","Pennington County"
"39740","Reading, PA","PA","Pennsylvania","Berks County"
"39820","Redding, CA","CA","California","Shasta County"
"39900","Reno, NV","NV","Nevada","Lyon County"
"39900","Reno, NV","NV","Nevada","Storey County"
"39900","Reno, NV","NV","Nevada","Washoe County"
"4000001","Northeast Oklahoma nonmetropolitan area","OK","Oklahoma","Adair County"
"4000001","Northeast Oklahoma nonmetropolitan area","OK","Oklahoma","Cherokee County"
"4000001","Northeast Oklahoma nonmetropolitan area","OK","Oklahoma","Craig County"
"4000001","Northeast Oklahoma nonmetropolitan area","OK","Oklahoma","Delaware County"
"4000001","Northeast Oklahoma nonmetropolitan area","OK","Oklahoma","Mayes County"
"4000001","Northeast Oklahoma nonmetropolitan area","OK","Oklahoma","McIntosh County"
"4000001","Northeast Oklahoma nonmetropolitan area","OK","Oklahoma","Muskogee County"
"4000001","Northeast Oklahoma nonmetropolitan area","OK","Oklahoma","Nowata County"
"4000001","Northeast Oklahoma nonmetropolitan area","OK","Oklahoma","Okfuskee County"
"4000001","Northeast Oklahoma nonmetropolitan area","OK","Oklahoma","Ottawa County"
"4000001","Northeast Oklahoma nonmetropolitan area","OK","Oklahoma","Washington County"
"4000002","Northwest Oklahoma nonmetropolitan area","OK","Oklahoma","Alfalfa County"
"4000002","Northwest Oklahoma nonmetropolitan area","OK","Oklahoma","Beaver County"
"4000002","Northwest Oklahoma nonmetropolitan area","OK","Oklahoma","Blaine County"
"4000002","Northwest Oklahoma nonmetropolitan area","OK","Oklahoma","Cimarron County"
"4000002","Northwest Oklahoma nonmetropolitan area","OK","Oklahoma","Dewey County"
"4000002","Northwest Oklahoma nonmetropolitan area","OK","Oklahoma","Ellis County"
"4000002","Northwest Oklahoma nonmetropolitan area","OK","Oklahoma","Grant County"
"4000002","Northwest Oklahoma nonmetropolitan area","OK","Oklahoma","Harper County"
"4000002","Northwest Oklahoma nonmetropolitan area","OK","Oklahoma","Kay County"
"4000002","Northwest Oklahoma nonmetropolitan area","OK","Oklahoma","Kingfisher County"
"4000002","Northwest Oklahoma nonmetropolitan area","OK","Oklahoma","Major County"
"4000002","Northwest Oklahoma nonmetropolitan area","OK","Oklahoma","Noble County"
"4000002","Northwest Oklahoma nonmetropolitan area","OK","Oklahoma","Payne County"
"4000002","Northwest Oklahoma nonmetropolitan area","OK","Oklahoma","Texas County"
"4000002","Northwest Oklahoma nonmetropolitan area","OK","Oklahoma","Woods County"
"4000002","Northwest Oklahoma nonmetropolitan area","OK","Oklahoma","Woodward County"
"4000003","Southwest Oklahoma nonmetropolitan area","OK","Oklahoma","Beckham County"
"4000003","Southwest Oklahoma nonmetropolitan area","OK","Oklahoma","Caddo County"
"4000003","Southwest Oklahoma nonmetropolitan area","OK","Oklahoma","Custer County"
"4000003","Southwest Oklahoma nonmetropolitan area","OK","Oklahoma","Greer County"
"4000003","Southwest Oklahoma nonmetropolitan area","OK","Oklahoma","Harmon County"
"4000003","Southwest Oklahoma nonmetropolitan area","OK","Oklahoma","Jackson County"
"4000003","Southwest Oklahoma nonmetropolitan area","OK","Oklahoma","Jefferson County"
"4000003","Southwest Oklahoma nonmetropolitan area","OK","Oklahoma","Kiowa County"
"4000003","Southwest Oklahoma nonmetropolitan area","OK","Oklahoma","Roger Mills County"
"4000003","Southwest Oklahoma nonmetropolitan area","OK","Oklahoma","Stephens County"
"4000003","Southwest Oklahoma nonmetropolitan area","OK","Oklahoma","Tillman County"
"4000003","Southwest Oklahoma nonmetropolitan area","OK","Oklahoma","Washita County"
"4000004","Southeast Oklahoma nonmetropolitan area","OK","Oklahoma","Atoka County"
"4000004","Southeast Oklahoma nonmetropolitan area","OK","Oklahoma","Bryan County"
"4000004","Southeast Oklahoma nonmetropolitan area","OK","Oklahoma","Carter County"
"4000004","Southeast Oklahoma nonmetropolitan area","OK","Oklahoma","Choctaw County"
"4000004","Southeast Oklahoma nonmetropolitan area","OK","Oklahoma","Coal County"
"4000004","Southeast Oklahoma nonmetropolitan area","OK","Oklahoma","Garvin County"
"4000004","Southeast Oklahoma nonmetropolitan area","OK","Oklahoma","Haskell County"
"4000004","Southeast Oklahoma nonmetropolitan area","OK","Oklahoma","Hughes County"
"4000004","Southeast Oklahoma nonmetropolitan area","OK","Oklahoma","Johnston County"
"4000004","Southeast Oklahoma nonmetropolitan area","OK","Oklahoma","Latimer County"
"4000004","Southeast Oklahoma nonmetropolitan area","OK","Oklahoma","Le Flore County"
"4000004","Southeast Oklahoma nonmetropolitan area","OK","Oklahoma","Love County"
"4000004","Southeast Oklahoma nonmetropolitan area","OK","Oklahoma","Marshall County"
"4000004","Southeast Oklahoma nonmetropolitan area","OK","Oklahoma","McCurtain County"
"4000004","Southeast Oklahoma nonmetropolitan area","OK","Oklahoma","Murray County"
"4000004","Southeast Oklahoma nonmetropolitan area","OK","Oklahoma","Pittsburg County"
"4000004","Southeast Oklahoma nonmetropolitan area","OK","Oklahoma","Pontotoc County"
"4000004","Southeast Oklahoma nonmetropolitan area","OK","Oklahoma","Pottawatomie County"
"4000004","Southeast Oklahoma nonmetropolitan area","OK","Oklahoma","Pushmataha County"
"4000004","Southeast Oklahoma nonmetropolitan area","OK","Oklahoma","Seminole County"
"400001","Arizona nonmetropolitan area","AZ","Arizona","Apache County"
"400001","Arizona nonmetropolitan area","AZ","Arizona","Gila County"
"400001","Arizona nonmetropolitan area","AZ","Arizona","Graham County"
"400001","Arizona nonmetropolitan area","AZ","Arizona","Greenlee County"
"400001","Arizona nonmetropolitan area","AZ","Arizona","La Paz County"
